address,label,status,n_tx,n_sent,n_received,sent_ratio,n_counterparties,n_out_counterparties,n_in_counterparties,counterparty_ratio,repeat_counterparty_ratio,total_eth_sent,total_eth_received,mean_eth_sent,max_eth_sent,mean_eth_received,max_eth_received,net_eth_flow,value_concentration,zero_value_ratio,mean_gas_price_gwei,max_gas_price_gwei,std_gas_price_gwei,mean_gas_limit,failed_ratio,self_tx_ratio,first_block,last_block,lifetime_days,tx_per_active_day,mean_days_between_tx,min_days_between_tx,burstiness,degree,in_degree,out_degree,pagerank,clustering,community_size,neighbour_risk_ratio,n_labelled_neighbours
0x2c59a1fb51d2bb55413e92a7d676082ed49b6e10,0,ok,40,28.0,12.0,0.7,19.0,15.0,4.0,0.475,0.525,347.4200178562379,279.56725077323796,12.407857780579926,100.0,23.29727089776983,80.0,-67.85276708299995,0.2878360337929057,0.225,32.225,100.0,23.97028107886931,123282.625,0.2,0.0,3943724,7395640,626.9210289905551,0.0638038894059854,16.074898179245004,0.0014220744454198,3.299287032943708,19.0,4.0,15.0,2.9761465960740616e-05,0.0,966.0,0.0,0.0
0x560833296ef7a7f41b30c1065225fa9b33830c19,1,ok,100,63.0,37.0,0.63,57.0,22.0,35.0,0.57,0.43,10.713098,10.789570083436583,0.1700491746031746,4.3,0.2916100022550428,2.0,0.0764720834365846,0.401377827403427,0.4,61.9805,425.0,71.88015612636077,66194.54,0.01,0.0,4879341,5150910,46.66985633796288,2.1427106883690263,0.4714126902824533,0.0,2.1500525575191296,57.0,35.0,22.0,0.0003683178351098,0.0,1474.0,0.0,0.0
0x8444173280e5fdc0525494638123b014cffcc521,1,ok,65,9.0,56.0,0.1384615384615384,63.0,9.0,54.0,0.9692307692307692,0.0307692307692307,3.64497175,3.71016795,0.4049968611111111,0.9,0.0662529991071428,0.361559,0.0651961999999999,0.2469154939266676,0.0,29.327543384615385,140.0,24.47740056027508,41411.38461538462,0.0,0.0,4696825,6305852,275.3391059558314,0.2360725323573433,4.302173530559866,0.0011611736124312,3.2022071826284892,63.0,54.0,9.0,0.0005146826937791,0.0,377.0,0.0,1.0
0xd22167d083a5cfc2f1ccadeb842a8093b2174c5f,1,ok,6,0.0,5.0,0.0,3.0,0.0,3.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,1.7320508075688772,398780.8333333333,0.0,0.0,5191318,5830301,109.7729995164358,0.0546582495370516,21.95459990328716,0.0006867079629942,1.9398649090728783,3.0,3.0,0.0,1.30351222530822e-05,0.0,165.0,0.0,0.0
0x5e7cb8c12eee653335d50a13d1de6c123c6d8777,0,ok,4,3.0,1.0,0.75,4.0,3.0,1.0,1.0,0.0,0.0045,0.005,0.0014999999999999,0.0043,0.005,0.005,0.0005,0.9555555555555556,0.25,15.60005,48.4,19.099194747619595,143500.0,0.0,0.0,5690595,7168455,253.04600003796045,0.0158074026042693,84.34866667932015,0.0460819185194042,1.4096782924789597,4.0,1.0,3.0,2.3506716189355696e-05,0.0,3798.0,0.0,0.0
0xe9ee84b3b818b2af67c4536248fbfc5c7a0ccfad,1,ok,5,0.0,4.0,0.0,3.0,0.0,3.0,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,11.0,3.2619012860600183,428485.8,0.0,0.0,5130506,5929834,137.15176271879562,0.0364559660108166,34.287940679698906,1.1825818281482767,1.5421929981127451,3.0,3.0,0.0,1.2882417832913967e-05,0.0,165.0,0.0,0.0
0xf2601c5a063c6a6ca86d8b6bd0543158f83a10ce,1,ok,8,0.0,7.0,0.0,3.0,0.0,3.0,0.375,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.125,12.0,3.0998991919093113,347344.25,0.125,0.0,5119190,5929742,139.05097930675856,0.0575328562221147,19.864425615251225,0.0566921740742745,1.8278805377232972,3.0,3.0,0.0,1.306203310020358e-05,0.0,165.0,0.0,0.0
0xe824ec0f8384600f3187967f8b098014e31892f2,1,ok,7,0.0,6.0,0.0,4.0,0.0,4.0,0.5714285714285714,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.428571428571429,20.0,6.586938219084859,346913.4285714286,0.0,0.0,5191496,5929667,126.80173237245393,0.0552042931041268,21.133622062075652,0.01252304740802,1.1413210261234277,4.0,4.0,0.0,2.3927683373213384e-05,0.0,165.0,0.0,0.0
0x3a3999e6501e2a36dd3c0b8fc2bd165fc4a22e54,1,ok,2,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.0,5.69485547,5.69575847,5.69485547,5.69485547,5.69575847,5.69575847,0.000903,1.0,0.0,35.000550000000004,43.0,7.99945,21000.0,0.0,0.0,11252044,11275398,3.586992757778477,0.5575701249083801,3.586992757778477,3.586992757778477,0.0,2.0,1.0,1.0,1.3085094893848697e-05,0.0,23.0,0.0,0.0
0x4cd7f7a3a2244fabfa9ba0059598566d33802467,0,ok,10,5.0,5.0,0.5,5.0,2.0,3.0,0.5,0.5,40.673170000000006,40.6753,8.134634000000002,24.99958,8.13506,15.0,0.0021299999999939,0.6146454775961647,0.0,38.3,68.0,22.378784596130323,83100.0,0.0,0.0,3885383,4350179,106.01471140736231,0.0943265313582275,11.779412378595811,0.1288608906942385,2.3523390914860793,5.0,3.0,2.0,1.600591326818035e-05,0.0,571.0,0.0,0.0
0x1283c93a3376aaaff6425c71245dc283aef7c171,0,ok,6,3.0,3.0,0.5,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,3.363,3.36732563,1.121,1.521,1.1224418766666666,1.52337735,0.0043256299999998,0.4522747546833184,0.0,26.333333333333332,51.0,11.04033010778613,63337.666666666664,0.0,0.0,4070919,4075065,0.998254685556447,6.0,0.1996509371112894,0.0021669783332833,1.7495939490328791,4.0,2.0,2.0,1.9131020443200257e-05,0.0,836.0,0.0,0.0
0x12857fbba334a62c31487c5ce36b789ac8d440de,0,ok,4,2.0,2.0,0.5,3.0,2.0,1.0,0.75,0.25,9.989118,9.99,4.994559,4.994559,4.995,4.995,0.0008820000000007,0.5,0.0,31.52343810025,50.0,11.931841372348192,77166.5,0.0,0.0,3925642,4005988,15.764390885278033,0.2537364132308784,5.254796961759343,0.3996806400462433,0.6536118747307471,3.0,1.0,2.0,1.2921776813354338e-05,0.0,836.0,0.0,0.0
0xaff9e40f9b245b15a1d1bb45516ca213e682fa81,1,ok,24,2.0,22.0,0.0833333333333333,23.0,2.0,21.0,0.9583333333333334,0.0416666666666666,17.3569,17.359905362694022,8.67845,10.3599,0.7890866073951828,3.48118565,0.0030053626940222,0.5968750180043672,0.0,31.59166666666667,60.0,14.151587563081236,136166.70833333334,0.0,0.0,4289112,4409791,28.602420313518355,0.8390898300538884,1.2435834918921025,0.0,3.794371380898473,23.0,21.0,2.0,0.0002360331821192,0.0,1443.0,0.0,0.0
0xeaceb8e777dc8b1c11b8730904d13fbda070846f,1,ok,3,1.0,2.0,0.3333333333333333,3.0,1.0,2.0,1.0,0.0,11.41544995,11.41628995,11.41544995,11.41544995,5.708144975000001,11.4,0.0008400000000001,1.0,0.0,80.0,100.0,28.284271247461906,107000.0,0.0,0.0,4730878,4738916,1.3333590694434112,2.2499565711525107,0.6666795347217056,0.0102846805530565,0.9845732769382972,3.0,2.0,1.0,3.447684386883675e-05,0.0,4.0,0.0,0.0
0x15f4a5d5bbc071fc20bd60b9b7d81aaa8a1142ab,1,ok,7,5.0,2.0,0.7142857142857143,5.0,3.0,2.0,0.7142857142857143,0.2857142857142857,0.897584,0.9,0.1795168,0.4,0.45,0.8,0.0024159999999999,0.4456407422592203,0.0,26.857142857142858,50.0,9.44803186502083,21000.0,0.0,0.0,5060226,5375154,53.183995020000474,0.1316185442136787,8.863999170000078,0.4008184218517056,1.7340772413228838,5.0,2.0,3.0,3.447684386883675e-05,0.0,6.0,0.0,0.0
0xcdd1c19dcc3f473eaef6edb0a28e1e796d6e1767,1,ok,94,90.0,4.0,0.9574468085106383,55.0,51.0,4.0,0.5851063829787234,0.4148936170212766,9.311456061612969,1.4895572,0.1034606229068107,9.0,0.3723893,0.9895572,-7.821898861612968,0.9665513041620886,0.9042553191489362,32.87234042553192,60.0,11.825175130324023,62805.12765957447,0.0319148936170212,0.0,3976737,4595389,139.75111060662127,0.67262435047544,1.502700114049691,0.0,3.1798847997072706,55.0,4.0,51.0,3.862044831135609e-05,0.0013468013468013,3798.0,0.0,0.0
0x96bcec18ea03e3cefcd80c7d313a4c0c5ce8a907,0,ok,6,3.0,3.0,0.5,3.0,3.0,1.0,0.5,0.5,0.132801,0.135741,0.044267,0.071843,0.045247,0.1356,0.0029399999999999,0.5409823721206919,0.0,48.333333333333336,50.0,3.72677996249965,140333.33333333334,0.0,0.0,6648177,11685439,805.9046980581488,0.0074450490417256,161.18093961162975,1.463431003612501,1.7160353494659657,3.0,1.0,3.0,2.3025269865439945e-05,0.3333333333333333,3798.0,0.0,0.0
0xf747726200c7fc14ef4ce267b1f070128c2260dd,1,ok,23,1.0,22.0,0.0434782608695652,21.0,1.0,20.0,0.9130434782608696,0.0869565217391304,9.75144552,9.75347552,9.75144552,9.75144552,0.4433397963636363,2.11245,0.0020299999999995,1.0,0.0,45.608695652173914,100.0,28.959850964117447,48378.260869565216,0.0,0.0,4933765,4953513,3.458514781481138,6.650253491225518,0.1572052173400517,0.0,3.998840457251158,21.0,20.0,1.0,0.0002238120483051,0.0,2397.0,0.0,0.0
0x8e6be4cc78557cf3087b15963bf7139b0154e0e0,1,ok,100,72.0,28.0,0.72,64.0,42.0,22.0,0.64,0.36,684.8240000000001,668.0893632561098,9.511444444444445,99.0,23.86033440200392,395.0,-16.73463674389029,0.1445626905599102,0.54,21.0,21.0,0.0,87148.75,0.03,0.0,4004033,4011842,1.8802148672220884,53.1854107439031,0.0189920693658796,0.0,3.1555019149209653,65.0,22.0,43.0,0.0002497685913633,0.0302884615384615,3798.0,1.0,4.0
0x15e97db60e1c06a954af6745dbf4ec853cfaa24c,0,ok,38,31.0,7.0,0.8157894736842105,22.0,18.0,4.0,0.5789473684210527,0.4210526315789473,125.1121451344681,125.10872309,4.035875649498971,50.00420123,17.872674727142858,50.0,-0.0034220444680812,0.3996750369538981,0.6578947368421053,29.778933307894732,87.0,19.525055902921725,87435.05263157895,0.0,0.0,4137448,22779226,2873.9369403944443,0.0132222803729244,77.673971362012,0.000331763887295,2.531230592204871,22.0,4.0,18.0,3.4901333093023246e-05,0.0086580086580086,3798.0,0.0,0.0
0xabc490af011c8e354b7d2112648883fe9e511695,1,ok,22,1.0,21.0,0.0454545454545454,22.0,1.0,21.0,1.0,0.0,51.89,51.89664248800198,51.89,51.89,2.471268689904856,10.98,0.0066424880019795,1.0,0.0,27.548168013,125.0,24.259352046096744,162872.86363636365,0.0,0.0,4291439,4330513,9.261022807036836,2.3755475457077657,0.4410010860493731,0.0,4.070534089558015,22.0,21.0,1.0,0.0002265454959904,0.0,314.0,0.0,0.0
0x3a99d4e3ebf8e8cc9d66264ad9e39f458d1cedda,0,ok,19,17.0,2.0,0.8947368421052632,3.0,2.0,1.0,0.1578947368421052,0.8421052631578947,0.0063890399999999,0.01,0.0003758258823529,0.0063890399999999,0.005,0.005,0.00361096,1.0,0.8421052631578947,12.736842105263158,40.0,9.51918895960961,54157.89473684211,0.0,0.0,6223239,7884317,279.6259404183786,0.0679479163183932,15.5347744676877,0.000844829397069,3.3735197370398704,3.0,1.0,2.0,2.3506716189355696e-05,0.0,45.0,0.0,0.0
0x8feecc04aa38c67c87681d5901265140778f7b52,0,ok,13,7.0,6.0,0.5384615384615384,10.0,6.0,4.0,0.7692307692307693,0.2307692307692307,8.597111345,8.607441999999999,1.2281587635714286,6.0,1.4345736666666664,3.148342,0.0103306549999988,0.697908839285831,0.1538461538461538,50.77153847546154,105.0,37.951161291760165,42651.0,0.0,0.0,4625347,12461176,1268.8645571874993,0.0102453803491959,105.73871309895829,0.0,3.033207127071079,10.0,4.0,6.0,2.815157815287026e-05,0.0,966.0,0.0,0.0
0xb2a3fcf38979898e695c88947e3373bf1c2e9b37,1,ok,3,1.0,2.0,0.3333333333333333,3.0,1.0,2.0,1.0,0.0,1.199622,1.2000000000000002,1.199622,1.199622,0.6000000000000001,1.1,0.0003780000000002,1.0,0.0,45.0,77.0,24.34474618201362,30666.666666666668,0.0,0.0,4890744,4974579,14.68222537499887,0.2043286983666964,7.341112687499434,2.419804473146796,0.6703763344666704,3.0,2.0,1.0,3.447684386883675e-05,0.0,4.0,0.0,0.0
0xcb142defc16c9b409272447d87c74b722b767f1f,1,ok,8,3.0,5.0,0.375,8.0,3.0,5.0,1.0,0.0,4.021599999999999,4.025275,1.3405333333333331,3.53,0.805055,1.999845,0.0036750000000003,0.8777600954843844,0.0,53.125,60.0,10.879309490955755,21000.0,0.0,0.0,5110698,5122920,2.068333586666871,3.86784803552508,0.2954762266666958,0.000338460739564,1.7318242314091117,8.0,5.0,3.0,7.68023067554002e-05,0.0,542.0,1.0,2.0
0xb3764761e297d6f121e79c32a65829cd1ddb4d32,1,ok,100,0.0,100.0,0.0,28.0,0.0,28.0,0.28,0.72,0.0,0.0248814622800025,0.0,0.0,0.0002488146228,0.017529885939699,0.0248814622800025,0.0,0.71,20.92042212102,222.19423937,34.24719155355473,31837.84,0.0,0.0,13920477,24839107,1557.7821520004172,0.0641938283036466,15.735173252529467,0.0,2.536655860741466,34.0,29.0,5.0,0.0002563804070962,0.0160427807486631,436.0,1.0,6.0
0xe76537daf0832662f6454365624b086b71e69a43,0,ok,28,9.0,19.0,0.3214285714285714,5.0,2.0,3.0,0.1785714285714285,0.8214285714285714,176.90336399999998,176.91,19.655929333333333,42.339895000000006,9.311052631578947,27.0,0.0066360000000145,0.2393391173725786,0.0,38.31371101257143,100.0,27.20447856205328,23250.0,0.0,0.0,4708076,12308297,1231.5292898101857,0.0227359594543753,45.612195918895765,0.0073555611101565,4.696833229756344,5.0,3.0,2.0,6.13384539080299e-05,0.0,880.0,0.0,0.0
0xcae77a05ab518492144944fb50572ebfa3595870,1,ok,4,2.0,2.0,0.5,2.0,1.0,2.0,0.5,0.5,4.0600819999999995,4.066502,2.030041,3.076082,2.033251,3.076502,0.0064200000000003,0.7576403629286306,0.0,30.0,90.0,35.17811819867572,51250.0,0.0,0.0,5067606,5450661,64.64595123222028,0.0618754914075168,21.5486504107401,0.0111104644421074,1.4133158750150552,2.0,2.0,1.0,2.270936159843692e-05,0.0,2397.0,0.0,0.0
0x16b9c4333559256ca7d87b28c6fb2e8415b4711f,1,ok,6,1.0,5.0,0.1666666666666666,6.0,1.0,5.0,1.0,0.0,3.930678,3.931539,3.930678,3.930678,0.7863078,2.0,0.000861,1.0,0.0,47.5,61.0,9.196919774214264,60500.0,0.0,0.0,5066214,5254135,31.798260280371263,0.1886895681429382,6.359652056074252,0.0013538429637749,1.9914731123609968,6.0,5.0,1.0,6.73872269072799e-05,0.0,7.0,0.0,0.0
0xa82c7c0ef05080463e4ac55db8b8531007f3a66c,1,ok,12,4.0,8.0,0.3333333333333333,9.0,1.0,8.0,0.75,0.25,0.71036036,0.71332136,0.17759009,0.21259407,0.08916517,0.2,0.0029609999999999,0.2992763700947502,0.0,27.333333333333332,59.0,15.876257605479813,49750.0,0.0,0.0,4984398,5012618,4.867764633703563,2.465197252330992,0.4425240576094147,0.0005076911107257,1.4109943436122183,9.0,8.0,1.0,8.942694975810324e-05,0.0,1143.0,0.0,0.0
0x371850498d1bd60d67110d1d046ffabc10f957ec,1,ok,6,0.0,5.0,0.0,3.0,0.0,3.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,11.0,2.9860788111948193,398684.8333333333,0.0,0.0,5130721,5929837,137.11589322013987,0.0437586034637646,27.423178644027978,1.185120283704665,1.473205970113251,3.0,3.0,0.0,1.295755569373233e-05,0.0,165.0,0.0,0.0
0xc4625787be3fccff6ac2971945806acc167c8cbd,1,ok,11,2.0,9.0,0.1818181818181818,11.0,2.0,9.0,1.0,0.0,7.27,7.279750918130968,3.635,3.64,0.8088612131256631,3.6385,0.009750918130968,0.500687757909216,0.0,71.27272727272727,405.0,107.0429743005464,97909.09090909093,0.0,0.0,5162241,5171696,1.60007315185059,6.874685690012219,0.160007315185059,0.0018615340745007,1.754828258807894,11.0,9.0,2.0,0.0001004519644846,0.0,1143.0,0.0,0.0
0x28c575d32daf3b8d8b85a73390971cc969d570f6,0,ok,100,91.0,9.0,0.91,11.0,2.0,9.0,0.11,0.89,3.1790658467406305,0.270699217,0.0349347895246223,3.1790658467406305,0.0300776907777777,0.037045804,-2.9083666297406303,1.0,0.9,42.84483661472999,132.0,18.2410004766723,128040.0,0.0,0.0,7744360,12428380,732.5910950555569,0.136501795715134,7.399910051066232,0.000154254955274,5.105175843475184,11.0,9.0,2.0,0.0001112677376252,0.0,3798.0,0.0,0.0
0x1c50139c266559b29d7cb27635e0da13bef76a09,1,ok,17,2.0,15.0,0.1176470588235294,16.0,2.0,14.0,0.9411764705882352,0.0588235294117647,27.39,27.396502353002493,13.695,14.49,1.8264334902001664,7.0,0.0065023530024923,0.5290251916757941,0.0,24.000000011764705,60.0,14.624717172529204,165000.0,0.0,0.0,4288318,4403544,27.309991655923703,0.6224827972919793,1.7068744784952312,0.00165908685161,3.526042311335368,16.0,14.0,2.0,0.0001661183760226,0.0,17.0,0.0,0.0
0xb4021b68255217cf13d81956e6467382bcc23ae8,0,ok,24,12.0,12.0,0.5,4.0,2.0,2.0,0.1666666666666666,0.8333333333333334,3.696147485882707,3.701208485882707,0.3080122904902255,1.46958,0.3084340404902255,1.47,0.0050609999999999,0.397597770547037,0.0,12.875,24.0,8.202197368185349,34291.666666666664,0.0,0.0,3933912,4122104,42.129319746295614,0.5696745198956196,1.8317095541867656,0.0007704687035746,1.2667300567294104,4.0,2.0,2.0,2.3755375277954327e-05,0.0,1541.0,0.0,0.0
0x490c8d7df0b726a594e3124954b32b73ffb98be8,0,ok,6,4.0,2.0,0.6666666666666666,5.0,4.0,2.0,0.8333333333333334,0.1666666666666666,0.00011951279563,0.00041,2.98781989075e-05,0.00011951269563,0.000205,0.00021,0.00029048720437,0.9999991632695104,0.3333333333333333,2.3022745665,3.0,0.725211450932633,82785.83333333333,0.1666666666666666,0.0,6035623,21734505,2379.2159100264366,0.0025218392222054,475.8431820052873,0.07535878231404,1.728740219776917,5.0,2.0,4.0,2.859682629466663e-05,0.0,9.0,0.0,0.0
0xe1b5d4a21ad87e59826b400ad5fcf1e94f78bc97,0,ok,7,4.0,3.0,0.5714285714285714,4.0,3.0,2.0,0.5714285714285714,0.4285714285714285,0.50664111,0.6082134,0.1266602775,0.50664111,0.2027378,0.6,0.10157229,1.0,0.5714285714285714,72.15933248500001,116.000002115,30.948594791057904,78857.14285714286,0.0,0.0,4760398,17942176,2067.9834711166664,0.0033849400141579,344.66391185277774,0.0017513240735839,1.4248751597268128,4.0,2.0,3.0,2.7072265550500146e-05,0.0,880.0,0.0,0.0
0x8b3b831d767fad1ab0ad52a38777acb98630f8a7,1,ok,10,7.0,3.0,0.7,6.0,3.0,3.0,0.6,0.4,0.372,0.384,0.0531428571428571,0.333,0.128,0.234,0.012,0.8951612903225807,0.4,20.5,25.0,8.090117428072352,217100.0,0.0,0.0,4273939,4280444,1.5417657101844195,6.486069792539258,0.1713073011316021,0.00165908685161,1.1611815857046763,6.0,3.0,3.0,4.54469715483178e-05,0.0,3798.0,0.0,0.0
0x8ad8e18bedba64f7fa01e68669db4a9629a36ae8,0,ok,5,3.0,2.0,0.6,4.0,3.0,2.0,0.8,0.2,10.112389,10.11404406535118,3.3707963333333333,5.102789,5.05702203267559,5.10323007,0.0016550653511799,0.5046076649147891,0.2,23.456244042,30.0,3.510006612449895,46800.0,0.0,0.0,4136785,4164586,6.69379607166681,0.7469603116778188,1.6734490179167023,0.0096310148139794,0.6383880793408051,4.0,2.0,3.0,3.08711529129439e-05,0.0,1143.0,0.0,0.0
0xe9aa3a74e3d62274f221eca42736cadc14ccffaf,1,ok,8,1.0,7.0,0.125,8.0,1.0,7.0,1.0,0.0,16.249559,16.25,16.249559,16.249559,2.3214285714285716,6.0,0.0004409999999985,1.0,0.0,25.454850688,50.0,10.605814473514918,73050.25,0.125,0.0,4290754,5260204,178.87282389518563,0.0447245133485887,25.55326055645509,0.0109025707399403,2.433413203349887,8.0,7.0,1.0,8.9327482266242e-05,0.0,1148.0,0.0,0.0
0x3de08b35c0e7f255f37a5dace9bd8eb78e99e985,1,ok,81,55.0,26.0,0.6790123456790124,80.0,55.0,25.0,0.9876543209876544,0.0123456790123456,27.65860248845891,27.6836764884589,0.5028836816083438,21.7310205684589,1.06475678801765,5.0,0.0250739999999893,0.7856875840898537,0.0,21.706296296296298,60.0,5.9791994270764794,52718.53086419753,0.0123456790123456,0.0,4303139,4343699,9.613223244445743,8.425893994170954,0.1201652905555717,0.0009480496302798,4.414607495758315,80.0,25.0,55.0,0.0002690571477548,0.0,92.0,0.0,0.0
0xdefb014b9e2f3bd81cdb084821f99b681cfca695,1,ok,4,2.0,2.0,0.5,4.0,2.0,2.0,1.0,0.0,5.997999999999999,6.0,2.9989999999999997,5.898,3.0,5.0,0.0020000000000006,0.9833277759253084,0.0,56.5,84.0,17.67059704707229,68250.0,0.0,0.0,5023829,5058626,5.888709197778392,0.6792660098598624,1.9629030659261308,0.0096461311120677,0.8195781055562873,4.0,2.0,2.0,3.447684386883675e-05,0.0,5.0,0.0,0.0
0xa0d67bf1ae91b6b705abd4f695cc13edaacd0d02,1,ok,2,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.0,0.9990928,1.0,0.9990928,0.9990928,1.0,1.0,0.0009071999999999,1.0,0.0,46.1,49.0,2.8999999999999986,110500.0,0.0,0.0,4558215,4709699,25.128460472223384,0.079591027958548,25.128460472223384,25.128460472223384,0.0,2.0,1.0,1.0,2.3506716189355696e-05,0.0,7.0,0.0,0.0
0x07faacbe52a8b5d3d22f49206bdd9d9c1f71991d,1,ok,8,0.0,7.0,0.0,4.0,0.0,4.0,0.5,0.4285714285714285,0.0,0.086235,0.0,0.0,0.0123192857142857,0.086235,0.086235,0.0,0.875,8.25,41.0,12.47747971346778,334013.625,0.125,0.0,5119898,5830401,121.87660026736282,0.0656401637594933,17.41094289533755,0.0012017389359297,2.171073234967972,4.0,4.0,0.0,2.4057488635798873e-05,0.0,165.0,0.0,0.0
0x7ebc1c8fdd3589dcfc389aee55e07682801bf0d7,0,ok,23,4.0,19.0,0.1739130434782608,3.0,2.0,1.0,0.1304347826086956,0.8695652173913043,3.002,3.05292648208449,0.7505,2.0,0.1606803411623415,0.200912713737239,0.0509264820844901,0.6662225183211193,0.0,47.213043543913045,345.50000151,100.54083466060663,44956.52173913043,0.0,0.0,4301063,11586708,1202.1633622609272,0.0191321751452677,54.6437891936785,0.0035307023149949,2.9622382864226906,3.0,1.0,2.0,1.2966090571999554e-05,0.0,1393.0,0.0,0.0
0x1310c3425511ff14daaf25872c6b138deadc400f,0,ok,3,2.0,1.0,0.6666666666666666,2.0,2.0,1.0,0.6666666666666666,0.3333333333333333,0.007481972,0.008,0.003740986,0.007481972,0.008,0.008,0.000518028,1.0,0.3333333333333333,10.1,21.0,7.785884663928692,153666.66666666666,0.0,0.0,6758782,6852090,15.55338524536954,0.19288405402889,7.77669262268477,0.0061674803247054,0.9992069275945517,2.0,1.0,2.0,1.5186096696008964e-05,0.0,182.0,0.0,0.0
0x5fa4a011669597f84944050d6fa062789d3fc254,0,ok,32,29.0,3.0,0.90625,11.0,10.0,2.0,0.34375,0.65625,11.6370317058739,5.1,0.401276955374962,2.83,1.7,2.0,-6.5370317058739005,0.2431891629694135,0.46875,85.470875,800.0,182.3492827549217,292361.6875,0.03125,0.0,6040218,24545949,2770.8343128028705,0.0115488680980098,89.38175202589905,0.0,5.4152460352595195,11.0,2.0,10.0,3.058069319344579e-05,0.0,164.0,0.0,1.0
0xb5a9f1332c0c6f4cf25440d459e9d24e6b74a47c,0,ok,6,3.0,3.0,0.5,3.0,1.0,2.0,0.5,0.5,30.07,30.089999999999996,10.023333333333332,20.0,10.03,20.0,0.019999999999996,0.6651147322913202,0.1666666666666666,50.0,75.0,21.11871208194287,130708.66666666669,0.0,0.0,4024726,4862838,174.7256093348149,0.034339556879167,34.94512186696298,0.0038524059261436,1.973152295051402,3.0,2.0,1.0,2.3733881383701495e-05,0.0,3798.0,0.0,0.0
0x93aebe50a59dfd4c1f7ed56f5177c6ced54a33af,1,ok,4,0.0,3.0,0.0,3.0,0.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,4.0,1.0897247358851685,526400.75,0.25,0.0,5220502,9780890,753.8709086188867,0.0053059482124441,251.29030287296223,0.784297785554771,1.378713323290386,3.0,3.0,0.0,2.3725168948341032e-05,0.0,165.0,0.0,0.0
0x57a56996e99aa932a77968881d21e9649ce90fdb,0,ok,66,64.0,2.0,0.9696969696969696,8.0,6.0,2.0,0.1212121212121212,0.8787878787878788,0.4079848449794389,0.447,0.0063747632028037,0.39,0.2235,0.397,0.0390151550205611,0.9559178601833966,0.9242424242424242,15.905774823939392,72.000001459,9.127790055457917,57949.545454545456,0.0,0.0,6955239,23724470,2504.3673475812484,0.026353961236455,38.5287284243269,0.0002791411098506,5.18449583493921,8.0,2.0,6.0,2.6949733939217343e-05,0.1071428571428571,880.0,0.0,0.0
0x9d0b8447f16d6bc1de2b52d63e9c487bd778a91d,1,ok,4,1.0,3.0,0.25,4.0,1.0,3.0,1.0,0.0,0.868729,0.87,0.868729,0.868729,0.29,0.5,0.001271,1.0,0.0,43.5,51.0,4.387482193696061,40750.0,0.0,0.0,4689256,4696041,1.1255089930555335,3.5539476136399353,0.3751696643518445,0.0140999652776453,1.197101950296522,4.0,3.0,1.0,4.54469715483178e-05,0.0,39.0,0.0,0.0
0xc9f32ce1127e44c51cbd182d6364f3d707fd0d47,1,ok,10,2.0,8.0,0.2,8.0,2.0,6.0,0.8,0.2,199.329,199.35,99.6645,198.685,24.91875,113.8,0.0209999999999865,0.9967691605335902,0.0,19.5771424616,24.057143296,5.274301134278945,104300.0,0.0,0.0,3890693,3945648,10.58527690300787,0.9447083993767268,1.1761418781119857,0.0001926171779632,2.798614281135357,8.0,6.0,2.0,7.835735458676095e-05,0.0,51.0,0.0,0.0
0x171bc588b8f085ba7bafcac9c0f7d2aa9161eecd,0,ok,19,3.0,16.0,0.1578947368421052,19.0,3.0,16.0,1.0,0.0,1000.9959088393862,1001.0,333.6653029464621,661.9702402855988,62.56249999999999,690.8732831173028,0.0040911606137115,0.6613116341835266,0.0,49.24328975905263,51.311252711,0.7093054407721999,24631.57894736842,0.0,0.0,3917526,3917583,0.0109791790280077,19.0,0.0006099543904448,0.0,2.793443054473592,19.0,16.0,3.0,0.0001649365106873,0.0,41.0,0.0,3.0
0x64f3502c4b6b7e7f106e7ab1f175a4e2c2fde45f,1,ok,100,43.0,57.0,0.43,97.0,42.0,55.0,0.97,0.03,71.51865729875676,15.838334321,1.6632245883431809,69.2,0.2778655144035087,9.9,-55.68032297775677,0.9675796863876936,0.4,44.01,60.0,18.982357598570307,73006.51,0.0,0.0,4876722,5272558,67.694987587777,1.477214245298953,0.6837877534118887,0.0003366807406699,8.308733547559662,97.0,55.0,42.0,0.0006085801924283,0.0,3798.0,0.0,0.0
