address,label,status,n_tx,n_sent,n_received,sent_ratio,n_counterparties,n_out_counterparties,n_in_counterparties,counterparty_ratio,repeat_counterparty_ratio,total_eth_sent,total_eth_received,mean_eth_sent,max_eth_sent,mean_eth_received,max_eth_received,net_eth_flow,value_concentration,zero_value_ratio,mean_gas_price_gwei,max_gas_price_gwei,std_gas_price_gwei,mean_gas_limit,failed_ratio,self_tx_ratio,first_block,last_block,lifetime_days,tx_per_active_day,mean_days_between_tx,min_days_between_tx,burstiness
0xfbf50aca5bd5da161d7ce8de6da0a7ce417cf10a,0,ok,100,99.0,1.0,0.99,20.0,19.0,1.0,0.2,0.8,54.206072695936946,0.4,0.5475360878377469,16.2,0.4,0.4,-53.80607269593695,0.2988595040056145,0.8,27.66,90.0,14.881008030372136,205200.0,0.01,0.0,5116731,11280042,1002.9105279170391,0.09970979186716845,10.130409372899384,0.0,6.04908127764273
0x8c39e3540f626ce753f2eae0bbe643ab569b297a,0,ok,100,79.0,21.0,0.79,22.0,19.0,7.0,0.22,0.78,0.9522273858390309,1.00041018,0.01205351121315229,0.59920852,0.04763858,0.6,0.048182794160969156,0.6292704126252604,0.15,42.55099912414,345.0,63.505196121639045,45274.77,0.03,0.0,7794261,23066552,2267.8858219789795,0.044093930581010916,22.90793759574727,0.0,4.695899469827822
0xc0e4bce286a97d28923d4b6266a572b81e5b919e,0,ok,100,100.0,0.0,1.0,10.0,10.0,0.0,0.1,0.9,1.302186279488274,0.0,0.01302186279488274,1.1316708573737841,0.0,0.0,-1.302186279488274,0.869054508713225,0.0,20.47,21.0,3.018128559223412,93680.0,0.01,0.0,2678549,5072795,445.58457241416806,0.2244242870847212,4.500854266809778,0.000502105277997476,4.756233487797343
0x1c978d4fff81c2be9b0474139ee22ca06c144dd3,0,ok,100,53.0,47.0,0.53,51.0,4.0,47.0,0.51,0.49,83.10734065999999,82.30196122000001,1.5680630313207546,7.28131024,1.7511055578723407,7.28173024,-0.8053794399999816,0.08761332250767752,0.04,17.86,180.0,19.91984939702105,36037.24,0.01,0.0,5824120,8889445,505.1558740493048,0.19795869975420632,5.102584586356615,0.0,2.9549082999143748
0x23de338bd1f86c32ea3a986624b332fbdf9599b7,0,ok,100,98.0,2.0,0.98,85.0,83.0,2.0,0.85,0.15,6.9900972603122495,5.897826214790436,0.0713275230644107,2.0103216,2.948913107395218,5.124456684873326,-1.0922710455218132,0.2875956549866659,0.0,82.72949999999999,97.2,5.306797975238927,89100.0,0.0,0.0,10709709,10721901,1.880676395556441,53.17235875149734,0.01899673126824688,0.0,6.95747908338372
0xa450b3ab3bf4a8b4de8dbd5ff1013abdf81709d2,0,ok,4,3.0,1.0,0.75,4.0,3.0,1.0,1.0,0.0,0.9180069783546145,0.9195,0.3060023261182048,0.9085319783546145,0.9195,0.9195,0.0014930216453854506,0.9896787276966211,0.25,16.78835493675,25.0,9.301501505987853,39300.0,0.0,0.0,4020012,4274066,61.07938647740693,0.06548854254584871,20.359795492468976,0.6173480496307214,0.825774771460374
0xed7e5b7dc15420fa6fea723841f6b648e00d84f3,0,ok,16,8.0,8.0,0.5,5.0,1.0,4.0,0.3125,0.6875,0.53919593,0.54062813,0.06739949125,0.1252967,0.06757851625,0.1253198,0.0014321999999999946,0.23237693949210636,0.0,15.45,59.0,15.043229374040667,21000.0,0.0,0.0,6034137,6964692,154.41587420689564,0.10361628998429424,10.29439161379304,0.005334037037359344,2.3945992123952524
0xb3ee5d8d9ee1d51a20f4c311d2c3f56b6a62b703,0,ok,79,22.0,57.0,0.27848101265822783,48.0,15.0,34.0,0.6075949367088608,0.3924050632911392,108.36117326738938,108.26812863064279,4.9255078757904265,54.0,1.8994408531691718,40.5,-0.09304463674658336,0.49833347472854433,0.10126582278481013,102.07445083840506,700.0,113.95887130020306,39918.08860759494,0.012658227848101266,0.0,3869608,19242969,2438.11995181111,0.03240201530745704,31.257948100142432,0.0008381599988098498,2.968828319886785
0xa46e3aac59412b0e1458badeabd1061254ecefa6,0,ok,100,98.0,2.0,0.98,16.0,15.0,2.0,0.16,0.84,2.1891800936,0.07423737,0.02233857238367347,0.3612,0.037118685,0.04952708,-2.1149427236,0.16499327810259054,0.81,39.626000000000005,177.0,29.678175887341865,65298.32,0.11,0.0,6005531,11893663,944.7040974554641,0.10585325105432208,9.542465630863273,0.0,8.897946529978784
0x00594a478606ff23ccb41c84b87b2389999c5d3d,0,ok,100,97.0,3.0,0.97,44.0,41.0,3.0,0.44,0.56,118.66670620729239,4.5948047,1.2233681052298184,101.6804270072924,1.5316015666666667,1.9949349,-114.0719015072924,0.8568572454490513,0.86,3.9220000000000015,10.0,1.438094572689849,68356.64,0.0,0.0,5311728,5314247,0.4240493929634492,100.0,0.004283327201651001,0.0,1.2675303765257944
0x1f3beba097b5a5ace4acc5aab0596b2ffdcb7f54,0,ok,100,53.0,47.0,0.53,7.0,3.0,4.0,0.07,0.93,475.02658556895506,474.92551635072056,8.962765765451982,446.68323097999996,10.104798220228098,446.68354598,-0.10106921823449966,0.9403331193452945,0.05,26.43932743047,252.0,41.67788970115022,106450.0,0.01,0.0,4508092,15691198,1793.911951125093,0.05574409598937267,18.120322738637306,0.0,4.983584284427534
0x3b20977d0558d144e57089b04b238e619ebab205,0,ok,100,47.0,53.0,0.47,4.0,3.0,1.0,0.04,0.96,1.9444601199999998,1.9522973375174615,0.041371491914893616,0.21815490999999998,0.036835798821084176,0.07825089309713354,0.007837217517461692,0.11219304924597785,0.0,6.26499000001,105.0,15.865603143589112,46030.8,0.0,0.0,4783092,7178643,410.98178227277816,0.24331978767279683,4.151331134068466,0.0007980525907542971,1.0558312867448612
0x0156bfe0c52f0d3573600af34c4a38831c3a9785,0,ok,6,5.0,1.0,0.8333333333333334,6.0,5.0,1.0,1.0,0.0,10.999706000000002,11.0,2.1999412000000005,5.24828232,11.0,11.0,0.00029399999999846216,0.47712932691110105,0.0,2.8333333333333335,3.0,0.3726779962499649,21000.0,0.0,0.0,5368639,9293528,653.8867645759245,0.009175900668200976,130.7773529151849,0.0005050211096251453,1.9999884149418712
0x30e6a8127320cbf236b01d06a554d383c26a3a12,0,ok,100,100.0,0.0,1.0,3.0,3.0,0.0,0.03,0.97,9.0,0.0,0.09,7.0,0.0,0.0,-9.0,0.7777777777777778,0.98,14.87,15.0,0.7570336848516054,99500.0,0.0,0.0,6185645,7002287,135.1579214015272,0.7398752434414847,1.3652315293083552,0.00032981925816447647,4.452630501428781
0xd7f9b5b0a667f3deb17e25cd1703f91ff17d0ea2,0,ok,64,52.0,12.0,0.8125,7.0,2.0,5.0,0.109375,0.890625,0.0010335,0.047766665,1.9875e-05,0.0010335,0.003980555416666667,0.00619588,0.046733165,1.0,0.796875,18.078125,41.0,8.389548348056348,45511.140625,0.0,0.0,6050973,11518796,879.4382206824532,0.07277373042797178,13.959336836229417,0.06052183407324332,1.3228023371440418
0x16491421c05c86a3dbea4781b0d1afbdc6389911,0,ok,100,78.0,22.0,0.78,69.0,56.0,18.0,0.69,0.31,2257.2455,2228.54890758,28.93904487179487,1016.0,101.29767761727273,1538.0,-28.696592419999888,0.45010611384539256,0.17,27.09972668483,159.000001459,26.47478652129023,40318.16,0.0,0.0,4969457,10766237,948.9278141339344,0.10538209388589564,9.585129435696306,0.0003366807406699216,4.079768703547963
0x31edf46aaeca5426e2007c771bf32304c85c9dcb,0,ok,26,13.0,13.0,0.5,5.0,1.0,4.0,0.19230769230769232,0.8076923076923077,50.29931832999998,50.31263232999999,3.8691783330769214,14.505822369999999,3.8702024869230764,14.506452369999998,0.013314000000015369,0.2883900389033365,0.0,34.76041638030769,60.0,19.112934736372676,24381.115384615383,0.0,0.0,3953493,5200380,247.56896102300948,0.10502124293999648,9.90275844092038,0.0003852343504075651,3.592870736681544
0x0a98fb70939162725ae66e626fe4b52cff62c2e5,0,ok,100,99.0,1.0,0.99,17.0,16.0,1.0,0.17,0.83,143.66895435339237,0.1,1.4512015591251755,100.0,0.1,0.1,-143.56895435339237,0.6960446009373964,0.96,33.79134010626,215.0978971,33.98125846682195,113296.56,0.0,0.0,16147798,24654578,1190.0442776344441,0.0840304868309428,12.020649269034786,0.0,5.615645125243073
0xf4a2cb946f72e1460c490bf490e73d81295130cd,0,ok,100,99.0,1.0,0.99,3.0,2.0,1.0,0.03,0.97,0.9959913829160393,1.0,0.010060519019353932,0.9959913829160393,1.0,1.0,0.004008617083960719,1.0,0.98,4.35040901931,103.0,10.31781421723737,134427.7,0.0,0.0,9963716,12387896,373.6963610903698,0.2675969327296107,3.7747107180845436,0.0,9.044482401477698
0x91337a300e0361bddb2e377dd4e88ccb7796663d,0,failed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
0x0ea86277236097921d1c38e3de471800d1e4320c,0,ok,62,50.0,12.0,0.8064516129032258,29.0,24.0,6.0,0.46774193548387094,0.532258064516129,92.60000000000001,88.66884695120933,1.852,17.0,7.389070579267444,17.0,-3.9311530487906765,0.18358531317494597,0.5,42.81202599482258,100.0,28.10404526567116,89852.12903225806,0.12903225806451613,0.0,3878487,7981698,731.9623887795817,0.08470380575615924,11.999383422616093,0.0009631014808460518,4.2386811394690405
0x911efe7da9b8f69b6de845da37e6d6b8da57acff,0,ok,28,19.0,9.0,0.6785714285714286,14.0,9.0,5.0,0.5,0.5,19.41677816,19.47813409,1.021935692631579,4.7,2.1642371211111113,4.71,0.06135593000000128,0.24205869590055615,0.42857142857142855,39.35178571428571,60.0,18.7118157959791,93721.60714285714,0.07142857142857142,0.0,4587861,8307021,625.1876730888889,0.0447865516312235,23.155099003292182,0.0011611736124312437,2.7518220310685058
0x4767a91fa1040495abc016988ea31ebd48f9a2c9,0,ok,3,2.0,1.0,0.6666666666666666,2.0,2.0,1.0,0.6666666666666666,0.3333333333333333,0.007489616,0.008,0.003744808,0.007489616,0.008,0.008,0.000510384,1.0,0.3333333333333333,9.666666666666666,21.0,8.055363982396381,153666.66666666666,0.0,0.0,6758789,6851985,15.534716115742922,0.19311585597369185,7.767358057871461,0.005000659724076589,0.9993561955446346
0xdaf10e9794b83c02bc5484200e9b97b66f19fa58,0,ok,100,98.0,2.0,0.98,3.0,1.0,2.0,0.03,0.97,0.0,0.22,0.0,0.0,0.11,0.2,0.22,0.0,0.98,38.69162028428,50.0,15.290309097216701,1960420.0,0.0,0.0,15547157,19693308,582.1770101210641,0.17176906380965634,5.8805758598087285,0.0,4.68960008737057
0x1b7110f65c27069b7305cc4705f3441e6911dcf3,0,ok,100,78.0,22.0,0.78,39.0,36.0,9.0,0.39,0.61,2.4902519092,1.59515397970007,0.03192630652820513,0.331,0.07250699907727591,0.33,-0.89509792949993,0.1329182797841262,0.4,22.182333333299997,120.0,24.78235862465994,96175.41,0.1,0.0,4630930,6247373,276.6154906851384,0.3615126533670034,2.794095865506449,0.0,2.436208802316408
0x5a20e1dd26c32991969b1ece14d64535524cd409,0,ok,100,51.0,49.0,0.51,3.0,2.0,1.0,0.03,0.97,9.397e-05,0.02150136,1.842549019607843e-06,9.397e-05,0.0004388032653061225,0.00083064,0.021407390000000002,1.0,0.5,10.35,45.0,3.4824560298731684,36406.0,0.5,0.0,4211564,4947101,144.4968027309273,0.6920568352381721,1.4595636639487606,0.0026485290737063797,9.839955027854254
0xab4bf37461f081c369175b4bee5ae22ea9f7e980,0,ok,100,76.0,24.0,0.76,43.0,39.0,13.0,0.43,0.57,0.5680779163342492,0.0682010521019907,0.007474709425450647,0.4,0.002841710504249613,0.02,-0.4998768642322585,0.7041287620915817,0.52,13.019021299999999,60.0,11.53941005468864,77943.42,0.09,0.0,4148995,5504150,253.9488148027769,0.3937801406069272,2.5651395434623927,0.00024077536883177581,3.0873712184305666
0x5acaabcde87a939468450884c56cbb58db1e3033,0,ok,100,40.0,60.0,0.4,11.0,10.0,1.0,0.11,0.89,52.570288059999996,51.579800765174454,1.3142572014999998,4.00345267,0.859663346086241,1.0038302623831852,-0.9904872948255417,0.07615428443973415,0.0,5.40828852001,31.2,6.740830239117663,40110.0,0.0,0.0,7172710,9159586,321.2970824702774,0.3112384315199962,3.245425075457347,0.00046913777788480123,1.1104671395071168
0x26febc7e9e08c70836b9a512d138b46c7e50c4a9,0,ok,100,85.0,15.0,0.85,35.0,28.0,12.0,0.35,0.65,51.52,43.2196346116313,0.6061176470588235,13.1,2.8813089741087534,15.0,-8.300365388368704,0.2542701863354037,0.18,78.74330375148,150.0,30.7653821670262,43134.43,0.06,0.0,6393993,8620566,366.0875876207401,0.2731586739936076,3.697854420411517,0.00032981925816447647,4.168100590988022
0x82a821d056adaddf544104d1915a9a941c55f822,0,ok,100,49.0,51.0,0.49,4.0,2.0,2.0,0.04,0.96,6.357999776668186,6.399828575638258,0.12975509748302422,0.60824166,0.12548683481643644,0.609835465521059,0.04182879897007208,0.09566556800332886,0.0,24.520931029379998,90.0,11.682597855898852,109426.1,0.0,0.0,3476374,19465617,2540.3677744831502,0.03936437904954351,25.66028055033485,0.0005285872215474094,8.744905606327002
0xedde62ef6da01da1beb2b4ac4c7ed7e947e7d4d7,0,ok,100,9.0,91.0,0.09,5.0,3.0,2.0,0.05,0.95,94.41751191299804,89.35429315369163,10.490834656999782,33.74263951991372,0.9819153093812267,2.0,-5.063218759306409,0.35737691913557534,0.01,19.32360277728,25.0,4.820236836861898,48552.22,0.0,0.0,3664715,5197530,301.3097551972226,0.33188437571344115,3.0435328807800257,0.0020307644456624987,3.2357907220074744
0xa4aaf1d8dca32196f26c157a690a85c71b387f0d,0,ok,100,99.0,1.0,0.99,74.0,73.0,1.0,0.74,0.26,124.19900871399999,2.0,1.2545354415555554,7.9,2.0,2.0,-122.19900871399999,0.06360759302187163,0.0,37.60375905384,50.0,11.602412837458541,90000.0,0.0,0.0,4276640,4286616,2.3644357762954855,42.29338813197813,0.023883189659550365,0.0004740248123804728,4.961934007201136
0x47ebea3e52fc08d8d9cb4cae5fc4c4bb5c81c50f,0,ok,87,76.0,11.0,0.8735632183908046,17.0,13.0,4.0,0.19540229885057472,0.8045977011494253,2.575,1.9839621693511356,0.03388157894736842,0.501,0.1803601972137396,0.419,-0.5910378306488646,0.1945631067961165,0.6781609195402298,18.984361635747128,100.0,14.260484433839094,190181.06896551725,0.06896551724137931,0.0,4667589,19571124,2311.7643487302794,0.03763359360039623,26.880980799189295,0.00033176388729501654,8.753652759906366
0x6427b7014f76b0cb3f2f50c860a077146b750f61,0,ok,4,2.0,2.0,0.5,3.0,2.0,2.0,0.75,0.25,0.71,0.71089518,0.355,0.356,0.35544759,0.35589518,0.0008951799999999954,0.5014084507042254,0.0,31.0,61.0,17.320508075688775,38263.0,0.0,0.0,4154629,4156622,0.47986531314750513,4.0,0.15995510438250168,0.004093181297734932,1.3610298023666405
0xc485f51b974556be470572b5f5cf6a4bead47ff1,0,ok,4,2.0,2.0,0.5,2.0,1.0,2.0,0.5,0.5,0.10845,0.11,0.054225,0.1,0.055,0.1,0.0015499999999999958,0.9220839096357769,0.0,32.275000064,50.0,18.139097883676573,56550.0,0.0,0.0,5678612,7973700,386.797832035185,0.010341319595700683,128.932610678395,0.0024623925901121565,1.4141846240917908
0x160d297cadfe4266f180899093cf6a6ff320984e,0,ok,100,48.0,52.0,0.48,3.0,2.0,1.0,0.03,0.97,2.73401467,2.6989569430000007,0.056958638958333335,0.30741626,0.0519030181346154,0.073949381,-0.03505772699999943,0.11244133521785382,0.0,10.689776209480002,105.0,20.091886696176733,46160.0,0.0,0.0,5890064,6477323,98.60270329777842,1.0141709776252459,0.9959869019977619,0.0004947288886264519,0.9598669995187207
0x7b337b625a788b649bb6e57f60c380bcfdf8c5a9,0,ok,46,23.0,23.0,0.5,7.0,2.0,6.0,0.15217391304347827,0.8478260869565217,490.6864646900001,490.74592819,21.334194116956525,98.79198996,21.33677948652174,98.7922,0.05946349999987888,0.2013342471600752,0.021739130434782608,25.652173913043477,150.0,22.910949908480113,79434.78260869565,0.0,0.0,5551655,9246494,615.3728948537951,0.07475142370534378,13.674953218973224,0.0004947288886264519,3.9945091053697244
0xe335eef98ee2918b27b3bd64e0fd82e237018986,0,ok,100,3.0,97.0,0.03,4.0,3.0,1.0,0.04,0.96,137.58951482999998,7.37914431,45.863171609999995,77.58951483,0.07607365268041237,0.12566595,-130.21037052,0.5639202589373649,0.0,19.84401683307,31.0,3.4118064780062465,87930.0,0.0,0.0,3308833,4540744,250.40418743453645,0.3993543439689608,2.529335226611479,0.05701468407279915,4.702574759267683
0x8f58a45fc17cb821fcb6a0f63b6576985208dbdd,0,ok,14,8.0,6.0,0.5714285714285714,5.0,3.0,3.0,0.35714285714285715,0.6428571428571429,162.392703782,162.41389999999996,20.29908797275,88.29874,27.068983333333325,88.3,0.0211962179999432,0.543735881869018,0.2857142857142857,28.19771195192857,60.0,15.036362998255367,93257.21428571429,0.0,0.0,3958985,4261765,70.88248703634021,0.1975099997947652,5.452499002795402,0.016131949813829528,1.779737799140297
0xff9f9ecc866bc71cffe7f9fe3e5d972b2fe4f522,0,ok,100,50.0,50.0,0.5,3.0,2.0,1.0,0.03,0.97,4.6554640397852145,4.719481439786244,0.0931092807957043,0.09795093688560667,0.09438962879572488,0.09921193688562767,0.0640174000010294,0.02103999430529932,0.0,40.131908047959996,61.000000001,20.606267342089794,55195.82,0.0,0.0,3003057,4663632,321.53026401597316,0.3110127138608394,3.2477804446057887,0.00033120509099077297,6.502235387047085
0xd561f945f4204b8b882416ac9e129812281490f1,0,ok,4,2.0,2.0,0.5,4.0,2.0,2.0,1.0,0.0,1.9906167,2.0,0.99530835,0.99895,1.0,1.0,0.009383300000000094,0.50182940794177,0.0,35.25,50.0,14.7542366796795,107416.75,0.0,0.0,1874348,4154646,399.05521103926003,0.01002367564523915,133.01840367975333,0.001926202964451578,1.4141865648362568
0x85001393dda6e0ce100a8fd887fedc56f8bf2f78,0,ok,33,15.0,18.0,0.45454545454545453,9.0,3.0,7.0,0.2727272727272727,0.7272727272727273,77.514139778,77.51560716,5.167609318533334,10.21553487,4.30642262,10.18584987,0.0014673820000012938,0.13178930836692798,0.030303030303030304,24.424242424242426,90.0,21.905126427848305,30606.060606060608,0.0,0.0,4985955,7552602,439.3387507203718,0.0751128825897802,13.729335960011618,0.047489000001439345,3.127710677597988
0x095787e689a304366fa4e98bbf8eb2c9ad96294d,0,ok,100,56.0,44.0,0.56,25.0,9.0,16.0,0.25,0.75,43782.246986609,43597.3507231,781.8258390465893,4319.99769,990.8488800704545,4320.0,-184.89626350900653,0.09867007719638718,0.19,90.05172001459,550.0,116.8137206471676,51100.0,0.0,0.0,6958594,12491991,878.7124973587968,0.11380286532919072,8.875883811705016,0.0018421055569692894,2.106282765429664
0xa7bc432636814284c86f1cc8b32da4d18fd86595,0,ok,100,23.0,77.0,0.23,5.0,3.0,2.0,0.05,0.95,6.870078911782118,6.830698787847537,0.29869908312096166,2.99058002,0.08871037386814984,2.99100002,-0.03938012393458035,0.4353050464778774,0.06,24.47121150645,144.0,23.579335061055563,51579.08,0.0,0.0,8534446,16340953,1211.1143170881464,0.08256858876908303,12.233477950385316,0.006633868796957864,2.7040406436693063
0x1237056b3b6096b41f773d7fd40643edcdfcb29b,0,ok,100,26.0,74.0,0.26,3.0,1.0,2.0,0.03,0.97,74.82263728867379,73.83261705656429,2.8777937418720687,3.0218780664789002,0.9977380683319499,1.0168600402985366,-0.9900202321095009,0.040387216703150534,0.0,20.66314273289,60.0,4.075789341771133,52370.0,0.0,0.0,3466197,4279633,165.078015329537,0.6057741838025795,1.667454700298354,0.001409565927805724,7.18513283421341
0x63a4ff7a90dabc933029ebe0e8158fa1d77308ba,0,ok,14,7.0,7.0,0.5,7.0,2.0,5.0,0.5,0.5,55.12989687301919,55.137602709999996,7.875699553288456,39.473928470000004,7.876800387142857,39.476053709999995,0.007705836980804293,0.7160167297414031,0.0,26.701094323214285,42.0,14.653174126029043,50392.857142857145,0.0,0.0,4374617,22685906,2804.2766914901854,0.0049923746977194455,215.7135916530912,0.0026541111093980295,3.416819399507162
0x77a81df1ca05c33687dbf8fb82ff2cae1a8a8a5d,0,ok,100,70.0,30.0,0.7,51.0,39.0,12.0,0.51,0.49,168.95999999999998,165.80999025000003,2.4137142857142853,50.02,5.526999675000001,25.39,-3.1500097499999526,0.29604640151515155,0.44,66.6317525471,198.285714286,42.94172983363367,66080.95,0.0,0.0,5170488,14382971,1474.853743234768,0.0678033333533615,14.89751255792695,0.0,2.00650452218542
0x7da0c60cbab6c270852a9566c2cf2efb96b38326,0,ok,100,48.0,52.0,0.48,9.0,2.0,7.0,0.09,0.91,14.424009641082375,14.493366176686509,0.3005002008558828,4.37872941,0.2787185803208944,4.38,0.06935653560413435,0.3035722742120561,0.0,33.122027590420004,90.0,17.968146521942977,101843.87,0.0,0.0,4188225,19442219,2395.610969110926,0.04174300472380648,24.19809059708006,0.0007223261092548017,7.180060935487264
0x8d2407d8bd6d870fa75d884a9c8d14425070b24a,0,ok,31,29.0,2.0,0.9354838709677419,11.0,10.0,1.0,0.3548387096774194,0.45,3.6900879460000002,3.65655008,0.1272444119310345,3.180086946,1.82827504,3.55655008,-0.03353786600000008,0.8617916408868158,0.7096774193548387,23.612903225806452,47.0,7.889059060597943,448706.93548387097,0.0,0.0,3640543,4227441,122.20234218814859,0.25367762552595685,4.07341140627162,0.0,3.6183538650781464
0x56a7a55a75a779acbe2f0cf98321cd5a2bb01afb,0,ok,27,23.0,4.0,0.8518518518518519,9.0,6.0,3.0,0.3333333333333333,0.6666666666666666,15.944528159499999,15.93946617,0.6932403547608695,7.541353744999999,3.9848665425,7.54289049,-0.005061989499999697,0.4729744066152715,0.7037037037037037,60.909894968888885,200.0,46.764192131414255,91823.48148148147,0.3333333333333333,0.0,4861870,9504713,772.7705728660193,0.034939218634922296,29.72194511023151,0.00017513240653055685,4.4125458094836
0x9d1c85f05d2c4c9b8e514192047fdb0a87f667e5,0,ok,100,4.0,96.0,0.04,14.0,3.0,11.0,0.14,0.86,229.78512733358096,6.01226945,57.44628183339524,129.0,0.06262780677083334,0.1,-223.77285788358097,0.5613940357973196,0.02,10.261158649470003,56.364591383,7.770345464474494,103013.18,0.0,0.0,9010602,18560167,1446.439442709538,0.0691352828519909,14.610499421308468,0.022450561942877593,7.60038643427617
0xe4c89b9fcab29c5bee3971b698cca4528f2644e2,0,ok,100,56.0,44.0,0.56,70.0,36.0,35.0,0.7,0.3,1181.9041826604603,182.26584350134382,21.105431833222504,350.0,4.14240553412145,99.0,-999.6383391591164,0.2961322966233623,0.16,11.114500003839998,30.0,7.364503700983024,281745.95,0.0,0.0,7856632,8782991,144.65674402458524,0.6912916551129095,1.461179232571568,0.0,5.353705881391658
0xc5e8f93128d229d9321ccde2ea6a7872277996a1,0,ok,100,50.0,50.0,0.5,2.0,1.0,1.0,0.02,0.98,21.9883803,21.56530956520046,0.439767606,0.49969649,0.4313061913040092,0.5007464863275627,-0.4230707347995377,0.022725479693472467,0.0,25.5,50.0,24.5,108333.0,0.0,0.0,7398240,9034000,258.5457086000012,0.3867788041870424,2.6115728141414265,0.0004871951402337463,1.0615053311027614
0x4d9c17e91716ee9373fe185542422b34b52cd339,0,ok,17,10.0,7.0,0.5882352941176471,6.0,3.0,3.0,0.35294117647058826,0.6470588235294118,24.236223059,24.23842897,2.4236223059,10.999916,3.4626327100000003,11.0,0.002205911000000782,0.45386263252413983,0.35294117647058826,9.287132352941176,50.0,15.070927967769224,81317.64705882352,0.0,0.0,5301124,8962434,607.1840237278712,0.027998101622678875,37.94900148299195,0.11194634629620447,1.9527965803055376
0x7eee1ec1ebfca72baef8c6b5a2ea112f752def4a,0,ok,100,60.0,40.0,0.6,96.0,59.0,37.0,0.96,0.04,1403.3983699174194,527.1067176225744,23.38997283195699,1212.931,13.177667940564358,299.999832,-876.291652294845,0.8642813231081157,0.0,43.29426355,70.0,31.415237529167303,34201.86,0.0,0.0,6477197,9186517,446.99441520254646,0.2237164416353771,4.515095103056025,0.0,9.854687393495333
0x72cccdefae3b1486d12bf9254d4a0964016f5814,0,ok,100,46.0,54.0,0.46,48.0,46.0,2.0,0.48,0.52,5.321999061392019,5.330881335675152,0.11569563176939172,0.30179234,0.09872002473472505,0.110083370201302,0.00888227428313293,0.05670657520203758,0.01,8.14,27.0,4.866251123811841,38660.0,0.0,0.0,5617405,12925613,1171.6602612535187,0.0853489729975253,11.834952133873928,0.0012517229633198844,7.313086768701137
0x193da5dedb4dd82fd36e5b14b6a020471d98b2ce,0,ok,17,10.0,7.0,0.5882352941176471,10.0,8.0,2.0,0.5882352941176471,0.4117647058823529,2.095206224,2.0999999999999996,0.2095206224,1.038781544,0.29999999999999993,1.0,0.004793775999999639,0.4957896421369164,0.35294117647058826,20.294117647058822,50.0,17.43480193002204,50632.94117647059,0.0,0.0,6020964,15554927,1515.5739978051406,0.011216872303575712,94.72337486282129,0.005667414350642099,3.4820488561620673
0x1f569e72297b280cf3a9b80dbc87233ae09cba8b,0,ok,24,12.0,12.0,0.5,6.0,4.0,4.0,0.25,0.75,924.7150887493808,18.442207749380746,77.05959072911507,265.23,1.5368506457817288,15.08,-906.2728810000001,0.2868234802556396,0.0,21.958333333333332,98.0,16.349003962185453,91333.70833333333,0.0,0.0,1951316,4870207,531.0193115324086,0.04519609641077104,23.087796153582982,0.0023114061134832877,2.2826920730294185
0xd4cb6d5dc88e90a7c35d13fdd86890cfc82c6615,0,ok,25,11.0,14.0,0.44,8.0,7.0,1.0,0.32,0.68,0.12838,0.14198056697665948,0.011670909090909091,0.127,0.010141469069761391,0.011803092881212738,0.013600566976659484,0.9892506620968999,0.24,18.6,41.0,19.855477833585372,44829.64,0.0,0.0,5308576,9955376,765.9345529155544,0.03263986446992984,31.913939704814766,0.0012340844450173555,2.5299613067553377
0xaad20e093cd4a2681f65d5a78c7a2c543d8029d2,0,ok,19,10.0,9.0,0.5263157894736842,7.0,2.0,5.0,0.3684210526315789,0.631578947368421,64.02463663579819,64.04099546,6.402463663579819,20.06175876,7.115666162222222,20.06351673,0.016358824201816446,0.31334435951773665,0.0,52.369333839157896,133.0,24.598703804688476,97387.78947368421,0.0,0.0,4641061,19480968,2303.515426465833,0.00824826253894498,127.97307924810184,0.000995291667403998,4.043365891159539
0xc49a0f384cdfbe5cef14dc663639af7d11ec11d0,0,ok,100,49.0,51.0,0.49,4.0,3.0,1.0,0.04,0.96,26.14860627784947,25.6655385278662,0.5336450260785606,2.03126078784947,0.5032458534875726,0.5189889412651905,-0.4830677499832703,0.07768141698512454,0.0,20.40295936934,30.5,2.5016338531038125,35790.0,0.0,0.0,4013609,4664793,143.50641569990802,0.6968329569955533,1.4495597545445253,0.000722326112014276,8.118376980870568
0x75dfc6b7ca13e082fba62c6da247ecb4c0eea411,0,ok,100,97.0,2.0,0.97,6.0,4.0,2.0,0.06,0.9393939393939394,5.023853948532201,2.9002080699999997,0.05179230874775465,1.75,1.4501040349999998,1.76996734,-2.1236458785322014,0.34833815193041,0.95,7.88179867056,57.5,6.513841732450112,276734.57,0.0,0.01,6457229,6551343,15.458869180279198,6.468778461982814,0.15615019374019393,0.0003274261096009502,6.920655460389364
0xd0e3ef078443b908f544ba815a53fd323ff2198e,0,ok,63,31.0,32.0,0.49206349206349204,8.0,2.0,6.0,0.12698412698412698,0.873015873015873,83.75675926920066,83.81081311,2.7018309441677633,6.63024203,2.6190879096875,6.632,0.054053840799340946,0.0791606801391383,0.0,29.4292441794127,70.725,22.356398779800198,161482.2857142857,0.0,0.0,3993581,19481972,2447.7389708211576,0.025738038553541114,39.47966081969609,0.0007704687035746045,7.2404623597012465
